,client_type,service_tier,reserved_gpu_type
5320,managed_account,on_demand,GPU_T1
5321,research_consortium,standard,GPU_T1
5322,research_consortium,standard,GPU_T1
5323,cloud_marketplace,standard,GPU_T1
5324,cloud_marketplace,standard,GPU_T4
5325,cloud_marketplace,standard,GPU_T1
5326,cloud_marketplace,priority,GPU_T4
5327,research_consortium,standard,GPU_T1
5328,managed_account,standard,GPU_T4
5329,research_consortium,standard,GPU_T1
5330,internal_research,standard,GPU_T1
5331,managed_account,standard,GPU_T1
5332,internal_research,standard,GPU_T4
5333,cloud_marketplace,standard,GPU_T1
5334,cloud_marketplace,standard,GPU_T1
5335,internal_research,standard,GPU_T3
5336,managed_account,standard,GPU_T1
5337,cloud_marketplace,standard,GPU_T1
5338,cloud_marketplace,priority,GPU_T7
5339,managed_account,standard,GPU_T1
5340,cloud_marketplace,standard,GPU_T4
5341,cloud_marketplace,priority,GPU_T1
5342,internal_research,standard,GPU_T1
5343,cloud_marketplace,standard,GPU_T1
5344,cloud_marketplace,standard,GPU_T5
5345,research_consortium,standard,GPU_T1
5346,cloud_marketplace,standard,GPU_T7
5347,managed_account,standard,GPU_T1
5348,research_consortium,standard,GPU_T1
5349,research_consortium,standard,GPU_T1
5350,cloud_marketplace,standard,GPU_T1
5351,cloud_marketplace,standard,GPU_T4
5352,cloud_marketplace,standard,GPU_T1
5353,cloud_marketplace,standard,GPU_T6
5354,cloud_marketplace,on_demand,GPU_T1
5355,internal_research,standard,GPU_T6
5356,cloud_marketplace,standard,GPU_T1
5357,cloud_marketplace,standard,GPU_T1
5358,internal_research,standard,GPU_T1
5359,internal_research,standard,GPU_T1
5360,research_consortium,standard,GPU_T1
5361,cloud_marketplace,on_demand,GPU_T1
5362,internal_research,standard,GPU_T3
5363,cloud_marketplace,standard,GPU_T1
5364,cloud_marketplace,on_demand,GPU_T1
5365,research_consortium,priority,GPU_T1
5366,enterprise_client,standard,GPU_T1
5367,cloud_marketplace,standard,GPU_T5
5368,cloud_marketplace,on_demand,GPU_T1
5369,cloud_marketplace,standard,GPU_T4
5370,managed_account,standard,GPU_T1
5371,managed_account,standard,GPU_T5
5372,research_consortium,standard,GPU_T1
5373,research_consortium,standard,GPU_T1
5374,research_consortium,standard,GPU_T1
5375,research_consortium,standard,GPU_T1
5376,cloud_marketplace,standard,GPU_T4
5377,research_consortium,priority,GPU_T1
5378,cloud_marketplace,priority,GPU_T1
5379,research_consortium,standard,GPU_T1
5380,cloud_marketplace,standard,GPU_T1
5381,cloud_marketplace,standard,GPU_T1
5382,managed_account,standard,GPU_T1
5383,internal_research,standard,GPU_T1
5384,research_consortium,priority,GPU_T1
5385,internal_research,standard,GPU_T3
5386,cloud_marketplace,on_demand,GPU_T1
5387,cloud_marketplace,on_demand,GPU_T1
5388,cloud_marketplace,standard,GPU_T7
5389,cloud_marketplace,standard,GPU_T1
5390,research_consortium,standard,GPU_T1
5391,internal_research,standard,GPU_T3
5392,research_consortium,priority,GPU_T1
5393,cloud_marketplace,standard,GPU_T1
5394,cloud_marketplace,standard,GPU_T1
5395,managed_account,priority,GPU_T1
5396,cloud_marketplace,priority,GPU_T8
5397,cloud_marketplace,standard,GPU_T1
5398,internal_research,unknown,GPU_T1
5399,cloud_marketplace,standard,GPU_T1
5400,cloud_marketplace,standard,GPU_T5
5401,cloud_marketplace,on_demand,GPU_T1
5402,cloud_marketplace,standard,GPU_T1
5403,cloud_marketplace,standard,GPU_T1
5404,cloud_marketplace,on_demand,GPU_T1
5405,cloud_marketplace,standard,GPU_T4
5406,cloud_marketplace,on_demand,GPU_T1
5407,cloud_marketplace,priority,GPU_T1
5408,managed_account,standard,GPU_T4
5409,cloud_marketplace,standard,GPU_T1
5410,cloud_marketplace,on_demand,GPU_T1
5411,managed_account,standard,GPU_T1
5412,internal_research,standard,GPU_T1
5413,managed_account,standard,GPU_T1
5414,managed_account,standard,GPU_T1
5415,managed_account,standard,GPU_T1
5416,cloud_marketplace,standard,GPU_T1
5417,managed_account,priority,GPU_T1
5418,research_consortium,standard,GPU_T1
5419,internal_research,standard,GPU_T4
5420,research_consortium,standard,GPU_T1
5421,cloud_marketplace,standard,GPU_T1
5422,managed_account,priority,GPU_T1
5423,research_consortium,standard,GPU_T1
5424,cloud_marketplace,standard,GPU_T4
5425,cloud_marketplace,priority,GPU_T4
5426,research_consortium,priority,GPU_T1
5427,research_consortium,priority,GPU_T1
5428,managed_account,priority,GPU_T1
5429,research_consortium,priority,GPU_T1
5430,research_consortium,standard,GPU_T1
5431,research_consortium,standard,GPU_T1
5432,internal_research,standard,GPU_T1
5433,cloud_marketplace,standard,GPU_T4
5434,managed_account,standard,GPU_T1
5435,cloud_marketplace,standard,GPU_T5
5436,cloud_marketplace,priority,GPU_T5
5437,enterprise_client,standard,GPU_T1
5438,managed_account,priority,GPU_T1
5439,cloud_marketplace,standard,GPU_T4
5440,research_consortium,standard,GPU_T1
5441,research_consortium,standard,GPU_T1
5442,cloud_marketplace,standard,GPU_T1
5443,cloud_marketplace,standard,GPU_T1
5444,cloud_marketplace,standard,GPU_T1
5445,cloud_marketplace,standard,GPU_T4
5446,cloud_marketplace,priority,GPU_T1
5447,managed_account,standard,GPU_T4
5448,cloud_marketplace,standard,GPU_T1
5449,enterprise_client,standard,GPU_T1
5450,cloud_marketplace,standard,GPU_T4
5451,cloud_marketplace,standard,GPU_T1
5452,research_consortium,standard,GPU_T1
5453,managed_account,standard,GPU_T1
5454,cloud_marketplace,standard,GPU_T4
5455,cloud_marketplace,priority,GPU_T3
5456,cloud_marketplace,standard,GPU_T1
5457,research_consortium,standard,GPU_T1
5458,managed_account,standard,GPU_T1
5459,cloud_marketplace,standard,GPU_T4
5460,cloud_marketplace,priority,GPU_T1
5461,cloud_marketplace,on_demand,GPU_T1
5462,cloud_marketplace,standard,GPU_T4
5463,enterprise_client,standard,GPU_T1
5464,cloud_marketplace,standard,GPU_T1
5465,cloud_marketplace,standard,GPU_T4
5466,cloud_marketplace,standard,GPU_T1
5467,cloud_marketplace,standard,GPU_T6
5468,cloud_marketplace,priority,GPU_T7
5469,cloud_marketplace,standard,GPU_T1
5470,cloud_marketplace,on_demand,GPU_T1
5471,cloud_marketplace,standard,GPU_T8
5472,cloud_marketplace,standard,GPU_T6
5473,cloud_marketplace,standard,GPU_T5
5474,managed_account,standard,GPU_T4
5475,cloud_marketplace,standard,GPU_T1
5476,cloud_marketplace,standard,GPU_T1
5477,managed_account,standard,GPU_T1
5478,cloud_marketplace,standard,GPU_T1
5479,cloud_marketplace,standard,GPU_T1
5480,cloud_marketplace,standard,GPU_T4
5481,internal_research,standard,GPU_T1
5482,cloud_marketplace,standard,GPU_T1
5483,cloud_marketplace,on_demand,GPU_T1
5484,managed_account,standard,GPU_T1
5485,cloud_marketplace,standard,GPU_T1
5486,cloud_marketplace,standard,GPU_T5
5487,internal_research,standard,GPU_T4
5488,internal_research,standard,GPU_T6
5489,cloud_marketplace,priority,GPU_T6
5490,cloud_marketplace,standard,GPU_T4
5491,cloud_marketplace,standard,GPU_T4
5492,cloud_marketplace,on_demand,GPU_T1
5493,cloud_marketplace,standard,GPU_T1
5494,internal_research,standard,GPU_T4
5495,cloud_marketplace,standard,GPU_T3
5496,managed_account,standard,GPU_T1
5497,cloud_marketplace,standard,GPU_T4
5498,enterprise_client,standard,GPU_T1
5499,managed_account,priority,GPU_T1
5500,cloud_marketplace,priority,GPU_T4
5501,cloud_marketplace,priority,GPU_T6
5502,managed_account,standard,GPU_T1
5503,cloud_marketplace,priority,GPU_T4
5504,cloud_marketplace,on_demand,GPU_T1
5505,managed_account,standard,GPU_T1
5506,internal_research,standard,GPU_T5
5507,managed_account,priority,GPU_T1
5508,cloud_marketplace,standard,GPU_T1
5509,enterprise_client,standard,GPU_T1
5510,managed_account,priority,GPU_T1
5511,cloud_marketplace,standard,GPU_T1
5512,internal_research,standard,GPU_T1
5513,cloud_marketplace,standard,GPU_T7
5514,cloud_marketplace,priority,GPU_T5
5515,cloud_marketplace,standard,GPU_T4
5516,managed_account,priority,GPU_T1
5517,managed_account,standard,GPU_T1
5518,internal_research,standard,GPU_T6
5519,cloud_marketplace,standard,GPU_T1
5520,managed_account,standard,GPU_T1
5521,cloud_marketplace,standard,GPU_T1
5522,cloud_marketplace,standard,GPU_T1
5523,cloud_marketplace,standard,GPU_T4
5524,cloud_marketplace,standard,GPU_T1
5525,cloud_marketplace,priority,GPU_T1
5526,cloud_marketplace,standard,GPU_T8
5527,managed_account,standard,GPU_T1
5528,managed_account,enterprise,GPU_T4
5529,research_consortium,priority,GPU_T1
5530,research_consortium,priority,GPU_T1
5531,cloud_marketplace,on_demand,GPU_T1
5532,enterprise_client,standard,GPU_T1
5533,cloud_marketplace,standard,GPU_T2
5534,research_consortium,priority,GPU_T1
5535,internal_research,on_demand,GPU_T1
5536,research_consortium,priority,GPU_T1
5537,cloud_marketplace,standard,GPU_T4
5538,cloud_marketplace,standard,GPU_T1
5539,cloud_marketplace,on_demand,GPU_T1
5540,internal_research,standard,GPU_T1
5541,managed_account,standard,GPU_T1
5542,managed_account,standard,GPU_T1
5543,cloud_marketplace,standard,GPU_T1
5544,cloud_marketplace,on_demand,GPU_T1
5545,cloud_marketplace,on_demand,GPU_T1
5546,research_consortium,priority,GPU_T1
5547,cloud_marketplace,standard,GPU_T4
5548,cloud_marketplace,standard,GPU_T1
5549,cloud_marketplace,on_demand,GPU_T1
5550,cloud_marketplace,on_demand,GPU_T1
5551,cloud_marketplace,standard,GPU_T1
5552,cloud_marketplace,on_demand,GPU_T1
5553,cloud_marketplace,on_demand,GPU_T1
5554,cloud_marketplace,on_demand,GPU_T1
5555,cloud_marketplace,standard,GPU_T7
5556,cloud_marketplace,priority,GPU_T4
5557,cloud_marketplace,on_demand,GPU_T1
5558,cloud_marketplace,priority,GPU_T1
5559,managed_account,priority,GPU_T4
5560,cloud_marketplace,standard,GPU_T4
5561,cloud_marketplace,standard,GPU_T1
5562,cloud_marketplace,standard,GPU_T3
5563,internal_research,standard,GPU_T4
5564,cloud_marketplace,standard,GPU_T4
5565,cloud_marketplace,priority,GPU_T1
5566,cloud_marketplace,on_demand,GPU_T1
5567,managed_account,standard,GPU_T1
5568,internal_research,standard,GPU_T6
5569,managed_account,priority,GPU_T1
5570,internal_research,standard,GPU_T1
5571,cloud_marketplace,standard,GPU_T4
5572,cloud_marketplace,standard,GPU_T1
5573,managed_account,standard,GPU_T1
5574,cloud_marketplace,standard,GPU_T5
5575,cloud_marketplace,priority,GPU_T5
5576,internal_research,standard,GPU_T5
5577,cloud_marketplace,on_demand,GPU_T1
5578,cloud_marketplace,standard,GPU_T4
5579,cloud_marketplace,standard,GPU_T4
5580,managed_account,standard,GPU_T4
5581,cloud_marketplace,priority,GPU_T4
5582,cloud_marketplace,on_demand,GPU_T1
5583,internal_research,standard,GPU_T5
5584,cloud_marketplace,on_demand,GPU_T1
5585,cloud_marketplace,standard,GPU_T7
5586,cloud_marketplace,standard,GPU_T4
5587,cloud_marketplace,standard,GPU_T7
5588,cloud_marketplace,standard,GPU_T4
5589,cloud_marketplace,standard,GPU_T1
5590,managed_account,priority,GPU_T1
5591,cloud_marketplace,on_demand,GPU_T1
5592,cloud_marketplace,standard,GPU_T1
5593,cloud_marketplace,standard,GPU_T4
5594,cloud_marketplace,on_demand,GPU_T1
5595,managed_account,standard,GPU_T1
5596,cloud_marketplace,standard,GPU_T4
5597,internal_research,standard,GPU_T5
5598,cloud_marketplace,on_demand,GPU_T1
5599,cloud_marketplace,priority,GPU_T4
5600,research_consortium,standard,GPU_T1
5601,cloud_marketplace,standard,GPU_T1
5602,managed_account,standard,GPU_T1
5603,managed_account,standard,GPU_T1
5604,cloud_marketplace,on_demand,GPU_T1
5605,cloud_marketplace,standard,GPU_T5
5606,managed_account,standard,GPU_T5
5607,cloud_marketplace,standard,GPU_T4
5608,research_consortium,standard,GPU_T1
5609,managed_account,standard,GPU_T3
5610,managed_account,priority,GPU_T1
5611,managed_account,standard,GPU_T5
5612,managed_account,priority,GPU_T5
5613,research_consortium,standard,GPU_T1
5614,internal_research,standard,GPU_T6
5615,managed_account,priority,GPU_T1
5616,cloud_marketplace,standard,GPU_T4
5617,research_consortium,standard,GPU_T1
5618,research_consortium,standard,GPU_T1
5619,research_consortium,standard,GPU_T1
5620,cloud_marketplace,priority,GPU_T4
5621,managed_account,standard,GPU_T4
5622,cloud_marketplace,standard,GPU_T4
5623,research_consortium,standard,GPU_T1
5624,cloud_marketplace,standard,GPU_T4
5625,cloud_marketplace,standard,GPU_T4
5626,managed_account,standard,GPU_T4
5627,cloud_marketplace,standard,GPU_T1
5628,cloud_marketplace,standard,GPU_T1
5629,cloud_marketplace,standard,GPU_T1
5630,research_consortium,standard,GPU_T1
5631,internal_research,standard,GPU_T1
5632,managed_account,standard,GPU_T1
5633,cloud_marketplace,standard,GPU_T4
5634,internal_research,standard,GPU_T1
5635,research_consortium,standard,GPU_T1
5636,cloud_marketplace,on_demand,GPU_T1
5637,managed_account,standard,GPU_T5
5638,internal_research,standard,GPU_T4
5639,cloud_marketplace,standard,GPU_T4
5640,cloud_marketplace,standard,GPU_T1
5641,internal_research,standard,GPU_T6
5642,internal_research,standard,GPU_T4
5643,cloud_marketplace,standard,GPU_T1
5644,internal_research,standard,GPU_T1
5645,managed_account,priority,GPU_T1
5646,cloud_marketplace,standard,GPU_T5
5647,managed_account,standard,GPU_T1
5648,cloud_marketplace,priority,GPU_T1
5649,cloud_marketplace,standard,GPU_T6
5650,cloud_marketplace,standard,GPU_T8
5651,cloud_marketplace,standard,GPU_T1
5652,internal_research,standard,GPU_T2
5653,internal_research,standard,GPU_T1
5654,cloud_marketplace,standard,GPU_T4
5655,internal_research,standard,GPU_T3
5656,managed_account,priority,GPU_T1
5657,cloud_marketplace,standard,GPU_T5
5658,managed_account,priority,GPU_T1
5659,managed_account,standard,GPU_T1
5660,cloud_marketplace,standard,GPU_T1
5661,internal_research,standard,GPU_T5
5662,managed_account,priority,GPU_T1
5663,managed_account,priority,GPU_T1
5664,managed_account,priority,GPU_T1
5665,cloud_marketplace,standard,GPU_T4
5666,research_consortium,priority,GPU_T1
5667,cloud_marketplace,on_demand,GPU_T1
5668,cloud_marketplace,standard,GPU_T1
5669,cloud_marketplace,standard,GPU_T4
5670,cloud_marketplace,on_demand,GPU_T1
5671,enterprise_client,standard,GPU_T5
5672,cloud_marketplace,standard,GPU_T1
5673,internal_research,standard,GPU_T6
5674,managed_account,standard,GPU_T4
5675,cloud_marketplace,standard,GPU_T4
5676,managed_account,priority,GPU_T1
5677,internal_research,standard,GPU_T4
5678,internal_research,standard,GPU_T1
5679,managed_account,standard,GPU_T1
5680,cloud_marketplace,standard,GPU_T1
5681,research_consortium,standard,GPU_T1
5682,cloud_marketplace,standard,GPU_T4
5683,cloud_marketplace,standard,GPU_T1
5684,cloud_marketplace,priority,GPU_T7
5685,internal_research,standard,GPU_T1
5686,cloud_marketplace,standard,GPU_T4
5687,cloud_marketplace,priority,GPU_T5
5688,research_consortium,standard,GPU_T1
5689,cloud_marketplace,standard,GPU_T1
5690,cloud_marketplace,standard,GPU_T8
5691,cloud_marketplace,priority,GPU_T1
5692,internal_research,standard,GPU_T1
5693,cloud_marketplace,standard,GPU_T6
5694,cloud_marketplace,standard,GPU_T6
5695,cloud_marketplace,standard,GPU_T1
5696,enterprise_client,standard,GPU_T1
5697,cloud_marketplace,on_demand,GPU_T1
5698,cloud_marketplace,standard,GPU_T1
5699,cloud_marketplace,standard,GPU_T5
5700,cloud_marketplace,standard,GPU_T4
5701,cloud_marketplace,on_demand,GPU_T1
5702,cloud_marketplace,standard,GPU_T7
5703,managed_account,standard,GPU_T1
5704,cloud_marketplace,on_demand,GPU_T1
5705,cloud_marketplace,priority,GPU_T4
5706,internal_research,standard,GPU_T1
5707,cloud_marketplace,standard,GPU_T1
5708,enterprise_client,standard,GPU_T1
5709,cloud_marketplace,standard,GPU_T5
5710,cloud_marketplace,standard,GPU_T1
5711,cloud_marketplace,standard,GPU_T7
5712,cloud_marketplace,standard,GPU_T4
5713,cloud_marketplace,priority,GPU_T1
5714,cloud_marketplace,standard,GPU_T1
5715,cloud_marketplace,standard,GPU_T2
5716,cloud_marketplace,priority,GPU_T4
5717,cloud_marketplace,on_demand,GPU_T1
5718,cloud_marketplace,standard,GPU_T1
5719,cloud_marketplace,standard,GPU_T1
5720,cloud_marketplace,priority,GPU_T1
5721,cloud_marketplace,on_demand,GPU_T1
5722,cloud_marketplace,standard,GPU_T1
5723,cloud_marketplace,standard,GPU_T1
5724,cloud_marketplace,standard,GPU_T2
5725,managed_account,standard,GPU_T4
5726,managed_account,unknown,GPU_T1
5727,cloud_marketplace,on_demand,GPU_T1
5728,cloud_marketplace,standard,GPU_T1
5729,cloud_marketplace,standard,GPU_T4
5730,cloud_marketplace,standard,GPU_T7
5731,internal_research,standard,GPU_T1
5732,managed_account,standard,GPU_T4
5733,cloud_marketplace,on_demand,GPU_T1
5734,cloud_marketplace,standard,GPU_T1
5735,cloud_marketplace,standard,GPU_T4
5736,cloud_marketplace,on_demand,GPU_T1
5737,managed_account,on_demand,GPU_T1
5738,internal_research,priority,GPU_T1
5739,managed_account,standard,GPU_T1
5740,cloud_marketplace,standard,GPU_T1
5741,cloud_marketplace,standard,GPU_T1
5742,managed_account,standard,GPU_T1
5743,enterprise_client,standard,GPU_T1
5744,managed_account,standard,GPU_T1
5745,internal_research,standard,GPU_T5
5746,cloud_marketplace,on_demand,GPU_T1
5747,internal_research,standard,GPU_T5
5748,managed_account,standard,GPU_T1
5749,research_consortium,standard,GPU_T1
5750,cloud_marketplace,on_demand,GPU_T1
5751,research_consortium,standard,GPU_T1
5752,cloud_marketplace,priority,GPU_T1
5753,cloud_marketplace,standard,GPU_T1
5754,internal_research,standard,GPU_T3
5755,research_consortium,standard,GPU_T1
5756,cloud_marketplace,priority,GPU_T4
5757,managed_account,standard,GPU_T5
5758,research_consortium,standard,GPU_T1
5759,internal_research,standard,GPU_T1
5760,research_consortium,standard,GPU_T1
5761,cloud_marketplace,standard,GPU_T6
5762,cloud_marketplace,standard,GPU_T1
5763,enterprise_client,standard,GPU_T4
5764,research_consortium,standard,GPU_T1
5765,cloud_marketplace,priority,GPU_T4
5766,enterprise_client,standard,GPU_T4
5767,cloud_marketplace,standard,GPU_T1
5768,cloud_marketplace,standard,GPU_T4
5769,internal_research,standard,GPU_T4
5770,managed_account,standard,GPU_T4
5771,cloud_marketplace,standard,GPU_T4
5772,research_consortium,standard,GPU_T1
5773,managed_account,standard,GPU_T1
5774,research_consortium,standard,GPU_T1
5775,cloud_marketplace,priority,GPU_T1
5776,internal_research,standard,GPU_T2
5777,internal_research,standard,GPU_T1
5778,research_consortium,standard,GPU_T1
5779,managed_account,standard,GPU_T1
5780,cloud_marketplace,standard,GPU_T1
5781,cloud_marketplace,priority,GPU_T1
5782,cloud_marketplace,standard,GPU_T1
5783,internal_research,standard,GPU_T5
5784,cloud_marketplace,priority,GPU_T4
5785,research_consortium,standard,GPU_T1
5786,cloud_marketplace,standard,GPU_T1
5787,cloud_marketplace,standard,GPU_T4
5788,internal_research,standard,GPU_T6
5789,managed_account,priority,GPU_T1
5790,cloud_marketplace,standard,GPU_T1
5791,research_consortium,standard,GPU_T1
5792,enterprise_client,standard,GPU_T1
5793,internal_research,standard,GPU_T1
5794,cloud_marketplace,on_demand,GPU_T1
5795,cloud_marketplace,standard,GPU_T1
5796,managed_account,standard,GPU_T1
5797,managed_account,standard,GPU_T5
5798,cloud_marketplace,standard,GPU_T1
5799,cloud_marketplace,on_demand,GPU_T1
5800,managed_account,priority,GPU_T4
